image_path,prediction,confidence,output_path
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2589.png,normal,0.9851331254467368,results/images_dicom\normal\Normal_2589_conf_0.99.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_260.png,normal,0.9288552924990654,results/images_dicom\normal\Normal_260_conf_0.93.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2603.png,normal,0.9731342047452927,results/images_dicom\normal\Normal_2603_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2606.png,normal,0.9460287652909756,results/images_dicom\normal\Normal_2606_conf_0.95.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2607.png,normal,0.923351839184761,results/images_dicom\normal\Normal_2607_conf_0.92.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2610.png,normal,0.9533514529466629,results/images_dicom\normal\Normal_2610_conf_0.95.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2615.png,normal,0.9479777701199055,results/images_dicom\normal\Normal_2615_conf_0.95.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2618.png,normal,0.7846794873476028,results/images_dicom\normal\Normal_2618_conf_0.78.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_262.png,normal,0.6834638118743896,results/images_dicom\normal\Normal_262_conf_0.68.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2622.png,normal,0.8178353011608124,results/images_dicom\normal\Normal_2622_conf_0.82.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2623.png,normal,0.5585834681987762,results/images_dicom\normal\Normal_2623_conf_0.56.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2627.png,normal,0.9697177913039923,results/images_dicom\normal\Normal_2627_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2629.png,normal,0.9403280988335609,results/images_dicom\normal\Normal_2629_conf_0.94.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_263.png,normal,0.6550869643688202,results/images_dicom\normal\Normal_263_conf_0.66.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2642.png,normal,0.9460680559277534,results/images_dicom\normal\Normal_2642_conf_0.95.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2644.png,normal,0.764351949095726,results/images_dicom\normal\Normal_2644_conf_0.76.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2655.png,normal,0.9860112778842449,results/images_dicom\normal\Normal_2655_conf_0.99.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2658.png,normal,0.9210808202624321,results/images_dicom\normal\Normal_2658_conf_0.92.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2678.png,normal,0.9682236015796661,results/images_dicom\normal\Normal_2678_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2679.png,normal,0.9540815390646458,results/images_dicom\normal\Normal_2679_conf_0.95.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2681.png,normal,0.9697109013795853,results/images_dicom\normal\Normal_2681_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2687.png,normal,0.9858265202492476,results/images_dicom\normal\Normal_2687_conf_0.99.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2688.png,normal,0.9862545114010572,results/images_dicom\normal\Normal_2688_conf_0.99.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2696.png,normal,0.6277980208396912,results/images_dicom\normal\Normal_2696_conf_0.63.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2710.png,normal,0.8726981580257416,results/images_dicom\normal\Normal_2710_conf_0.87.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2711.png,normal,0.899069294333458,results/images_dicom\normal\Normal_2711_conf_0.90.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2712.png,normal,0.9485997743904591,results/images_dicom\normal\Normal_2712_conf_0.95.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2713.png,normal,0.8981082737445831,results/images_dicom\normal\Normal_2713_conf_0.90.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2715.png,normal,0.9710005447268486,results/images_dicom\normal\Normal_2715_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2716.png,normal,0.8389381021261215,results/images_dicom\normal\Normal_2716_conf_0.84.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2732.png,normal,0.5667333006858826,results/images_dicom\normal\Normal_2732_conf_0.57.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2733.png,stone,0.5172439813613892,results/images_dicom\stone\Normal_2733_conf_0.52.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2741.png,normal,0.5497825741767883,results/images_dicom\normal\Normal_2741_conf_0.55.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2743.png,normal,0.9781631287187338,results/images_dicom\normal\Normal_2743_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2749.png,normal,0.981850441545248,results/images_dicom\normal\Normal_2749_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2750.png,normal,0.9794635139405727,results/images_dicom\normal\Normal_2750_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2753.png,normal,0.9775158036500216,results/images_dicom\normal\Normal_2753_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2757.png,normal,0.8415761590003967,results/images_dicom\normal\Normal_2757_conf_0.84.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2759.png,normal,0.9643358327448368,results/images_dicom\normal\Normal_2759_conf_0.96.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2764.png,normal,0.939155999571085,results/images_dicom\normal\Normal_2764_conf_0.94.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2775.png,normal,0.9616123177111149,results/images_dicom\normal\Normal_2775_conf_0.96.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2785.png,normal,0.9580070227384567,results/images_dicom\normal\Normal_2785_conf_0.96.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2790.png,normal,0.9162852168083191,results/images_dicom\normal\Normal_2790_conf_0.92.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_280.png,normal,0.8548497259616852,results/images_dicom\normal\Normal_280_conf_0.85.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2803.png,normal,0.9392729736864567,results/images_dicom\normal\Normal_2803_conf_0.94.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2804.png,normal,0.7981311231851578,results/images_dicom\normal\Normal_2804_conf_0.80.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2813.png,normal,0.9131757467985153,results/images_dicom\normal\Normal_2813_conf_0.91.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2817.png,normal,0.9652782566845417,results/images_dicom\normal\Normal_2817_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2820.png,normal,0.9685407802462578,results/images_dicom\normal\Normal_2820_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2826.png,normal,0.7868559062480927,results/images_dicom\normal\Normal_2826_conf_0.79.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2831.png,normal,0.928085058927536,results/images_dicom\normal\Normal_2831_conf_0.93.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2840.png,normal,0.9406665153801441,results/images_dicom\normal\Normal_2840_conf_0.94.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2850.png,normal,0.9735847599804401,results/images_dicom\normal\Normal_2850_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2852.png,normal,0.9902814282104373,results/images_dicom\normal\Normal_2852_conf_0.99.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_286.png,normal,0.9312608987092972,results/images_dicom\normal\Normal_286_conf_0.93.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2869.png,normal,0.8973718136548996,results/images_dicom\normal\Normal_2869_conf_0.90.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2877.png,normal,0.6657066941261292,results/images_dicom\normal\Normal_2877_conf_0.67.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2883.png,normal,0.970254959538579,results/images_dicom\normal\Normal_2883_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2884.png,normal,0.9729161709547043,results/images_dicom\normal\Normal_2884_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_29.png,normal,0.8788089081645012,results/images_dicom\normal\Normal_29_conf_0.88.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2908.png,normal,0.979516176506877,results/images_dicom\normal\Normal_2908_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2915.png,normal,0.9822577927261591,results/images_dicom\normal\Normal_2915_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2920.png,normal,0.9659246243536472,results/images_dicom\normal\Normal_2920_conf_0.97.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2921.png,normal,0.9565548375248909,results/images_dicom\normal\Normal_2921_conf_0.96.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_293.png,normal,0.7640845030546188,results/images_dicom\normal\Normal_293_conf_0.76.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2936.png,stone,0.5318693518638611,results/images_dicom\stone\Normal_2936_conf_0.53.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2940.png,normal,0.9509537033736706,results/images_dicom\normal\Normal_2940_conf_0.95.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2945.png,normal,0.9093174636363983,results/images_dicom\normal\Normal_2945_conf_0.91.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2949.png,normal,0.9166663810610771,results/images_dicom\normal\Normal_2949_conf_0.92.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2951.png,normal,0.9093174636363983,results/images_dicom\normal\Normal_2951_conf_0.91.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2953.png,normal,0.8946758583188057,results/images_dicom\normal\Normal_2953_conf_0.89.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2954.png,normal,0.9317210018634796,results/images_dicom\normal\Normal_2954_conf_0.93.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2957.png,normal,0.8822056576609612,results/images_dicom\normal\Normal_2957_conf_0.88.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2966.png,normal,0.6908022165298462,results/images_dicom\normal\Normal_2966_conf_0.69.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2968.png,normal,0.9180679470300674,results/images_dicom\normal\Normal_2968_conf_0.92.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2973.png,normal,0.8718641400337219,results/images_dicom\normal\Normal_2973_conf_0.87.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2976.png,normal,0.9057144224643707,results/images_dicom\normal\Normal_2976_conf_0.91.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2984.png,normal,0.8529958426952362,results/images_dicom\normal\Normal_2984_conf_0.85.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_299.png,normal,0.8508992493152618,results/images_dicom\normal\Normal_299_conf_0.85.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_2990.png,normal,0.8731736540794373,results/images_dicom\normal\Normal_2990_conf_0.87.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3.png,normal,0.7261208891868591,results/images_dicom\normal\Normal_3_conf_0.73.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3006.png,normal,0.8928961008787155,results/images_dicom\normal\Normal_3006_conf_0.89.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3018.png,normal,0.6090973913669586,results/images_dicom\normal\Normal_3018_conf_0.61.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3026.png,normal,0.7970925867557526,results/images_dicom\normal\Normal_3026_conf_0.80.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3038.png,normal,0.8275680094957352,results/images_dicom\normal\Normal_3038_conf_0.83.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3041.png,normal,0.8795209527015686,results/images_dicom\normal\Normal_3041_conf_0.88.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3047.png,normal,0.8542660474777222,results/images_dicom\normal\Normal_3047_conf_0.85.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3048.png,normal,0.732109397649765,results/images_dicom\normal\Normal_3048_conf_0.73.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3049.png,normal,0.7177203595638275,results/images_dicom\normal\Normal_3049_conf_0.72.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3051.png,normal,0.7823308259248734,results/images_dicom\normal\Normal_3051_conf_0.78.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3053.png,normal,0.8483840823173523,results/images_dicom\normal\Normal_3053_conf_0.85.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3059.png,normal,0.7636693865060806,results/images_dicom\normal\Normal_3059_conf_0.76.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3062.png,stone,0.60205078125,results/images_dicom\stone\Normal_3062_conf_0.60.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3076.png,normal,0.7693358808755875,results/images_dicom\normal\Normal_3076_conf_0.77.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3097.png,normal,0.8109918832778931,results/images_dicom\normal\Normal_3097_conf_0.81.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_31.png,normal,0.8095418512821198,results/images_dicom\normal\Normal_31_conf_0.81.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3100.png,normal,0.8517748415470123,results/images_dicom\normal\Normal_3100_conf_0.85.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_312.png,normal,0.8682258576154709,results/images_dicom\normal\Normal_312_conf_0.87.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3120.png,normal,0.8219307512044907,results/images_dicom\normal\Normal_3120_conf_0.82.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3123.png,normal,0.8583229035139084,results/images_dicom\normal\Normal_3123_conf_0.86.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3131.png,normal,0.7761623859405518,results/images_dicom\normal\Normal_3131_conf_0.78.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3136.png,normal,0.9240375757217407,results/images_dicom\normal\Normal_3136_conf_0.92.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3139.png,normal,0.8605745583772659,results/images_dicom\normal\Normal_3139_conf_0.86.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3151.png,normal,0.6980981230735779,results/images_dicom\normal\Normal_3151_conf_0.70.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_316.png,normal,0.8595616370439529,results/images_dicom\normal\Normal_316_conf_0.86.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3162.png,normal,0.7079362571239471,results/images_dicom\normal\Normal_3162_conf_0.71.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3186.png,normal,0.7594548463821411,results/images_dicom\normal\Normal_3186_conf_0.76.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3193.png,normal,0.8593907654285431,results/images_dicom\normal\Normal_3193_conf_0.86.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3198.png,normal,0.6231850981712341,results/images_dicom\normal\Normal_3198_conf_0.62.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3199.png,normal,0.6015278398990631,results/images_dicom\normal\Normal_3199_conf_0.60.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3205.png,normal,0.849780797958374,results/images_dicom\normal\Normal_3205_conf_0.85.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_321.png,normal,0.8889149278402328,results/images_dicom\normal\Normal_321_conf_0.89.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3229.png,normal,0.7549752593040466,results/images_dicom\normal\Normal_3229_conf_0.75.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3233.png,normal,0.8341188579797745,results/images_dicom\normal\Normal_3233_conf_0.83.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3234.png,normal,0.894812785089016,results/images_dicom\normal\Normal_3234_conf_0.89.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3251.png,stone,0.6423016786575317,results/images_dicom\stone\Normal_3251_conf_0.64.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3257.png,normal,0.9317475408315659,results/images_dicom\normal\Normal_3257_conf_0.93.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3266.png,stone,0.518086850643158,results/images_dicom\stone\Normal_3266_conf_0.52.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3268.png,normal,0.9125633016228676,results/images_dicom\normal\Normal_3268_conf_0.91.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3271.png,stone,0.6794933080673218,results/images_dicom\stone\Normal_3271_conf_0.68.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3281.png,normal,0.8065591007471085,results/images_dicom\normal\Normal_3281_conf_0.81.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3287.png,normal,0.6609922051429749,results/images_dicom\normal\Normal_3287_conf_0.66.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3296.png,stone,0.6378458142280579,results/images_dicom\stone\Normal_3296_conf_0.64.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3297.png,stone,0.7805764675140381,results/images_dicom\stone\Normal_3297_conf_0.78.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3309.png,normal,0.8300453573465347,results/images_dicom\normal\Normal_3309_conf_0.83.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3310.png,normal,0.7836644500494003,results/images_dicom\normal\Normal_3310_conf_0.78.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3314.png,normal,0.8853469491004944,results/images_dicom\normal\Normal_3314_conf_0.89.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3318.png,normal,0.8730556070804596,results/images_dicom\normal\Normal_3318_conf_0.87.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_332.png,normal,0.8055833876132965,results/images_dicom\normal\Normal_332_conf_0.81.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3324.png,normal,0.814909353852272,results/images_dicom\normal\Normal_3324_conf_0.81.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_333.png,normal,0.7465987801551819,results/images_dicom\normal\Normal_333_conf_0.75.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3330.png,normal,0.8557649999856949,results/images_dicom\normal\Normal_3330_conf_0.86.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3331.png,normal,0.8467198014259338,results/images_dicom\normal\Normal_3331_conf_0.85.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3349.png,normal,0.9009506329894066,results/images_dicom\normal\Normal_3349_conf_0.90.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3363.png,normal,0.7959568798542023,results/images_dicom\normal\Normal_3363_conf_0.80.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3389.png,normal,0.6666918396949768,results/images_dicom\normal\Normal_3389_conf_0.67.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_339.png,stone,0.5242875814437866,results/images_dicom\stone\Normal_339_conf_0.52.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3411.png,normal,0.7363796532154083,results/images_dicom\normal\Normal_3411_conf_0.74.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3417.png,normal,0.7960378378629684,results/images_dicom\normal\Normal_3417_conf_0.80.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3427.png,normal,0.8357497155666351,results/images_dicom\normal\Normal_3427_conf_0.84.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3431.png,normal,0.8304818421602249,results/images_dicom\normal\Normal_3431_conf_0.83.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3434.png,normal,0.8779083043336868,results/images_dicom\normal\Normal_3434_conf_0.88.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3444.png,normal,0.8471914082765579,results/images_dicom\normal\Normal_3444_conf_0.85.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3446.png,normal,0.821350708603859,results/images_dicom\normal\Normal_3446_conf_0.82.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3447.png,normal,0.9085359200835228,results/images_dicom\normal\Normal_3447_conf_0.91.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_345.png,normal,0.9061438962817192,results/images_dicom\normal\Normal_345_conf_0.91.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3457.png,normal,0.8542979955673218,results/images_dicom\normal\Normal_3457_conf_0.85.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3458.png,normal,0.9531000703573227,results/images_dicom\normal\Normal_3458_conf_0.95.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_346.png,stone,0.6564807295799255,results/images_dicom\stone\Normal_346_conf_0.66.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3468.png,normal,0.8327016830444336,results/images_dicom\normal\Normal_3468_conf_0.83.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3470.png,normal,0.6309830546379089,results/images_dicom\normal\Normal_3470_conf_0.63.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3479.png,normal,0.8709028959274292,results/images_dicom\normal\Normal_3479_conf_0.87.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3480.png,normal,0.9273311346769333,results/images_dicom\normal\Normal_3480_conf_0.93.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_349.png,normal,0.7834110856056213,results/images_dicom\normal\Normal_349_conf_0.78.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3491.png,normal,0.8872657492756844,results/images_dicom\normal\Normal_3491_conf_0.89.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3496.png,normal,0.6136756539344788,results/images_dicom\normal\Normal_3496_conf_0.61.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_350.png,normal,0.7503040283918381,results/images_dicom\normal\Normal_350_conf_0.75.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3503.png,normal,0.7332061231136322,results/images_dicom\normal\Normal_3503_conf_0.73.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3506.png,normal,0.8840854242444038,results/images_dicom\normal\Normal_3506_conf_0.88.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3507.png,normal,0.826599583029747,results/images_dicom\normal\Normal_3507_conf_0.83.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3512.png,normal,0.8153050988912582,results/images_dicom\normal\Normal_3512_conf_0.82.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3526.png,normal,0.9183889403939247,results/images_dicom\normal\Normal_3526_conf_0.92.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\normal\Normal_3530.png,normal,0.8662975281476974,results/images_dicom\normal\Normal_3530_conf_0.87.png
